id,admissions,entry_gender,perc_free_meals,perc_girls,perc_sec_lang,avg_score
2538,comprehensive,mixed,10,52.3,1.5,53.7
2539,comprehensive,mixed,7.8,43.9,1.5,54.8
2540,comprehensive,mixed,8,49.8,2.2,51.9
2541,comprehensive,mixed,10.4,47.2,1.9,53.4
2542,comprehensive,mixed,9.2,48.1,0.9,53.6
2543,comprehensive,mixed,8.6,48.8,0.7,52.6
2544,comprehensive,mixed,20.8,45.9,5.8,43.5
2545,comprehensive,mixed,15.3,48,3.9,50.9
2546,comprehensive,mixed,11.5,45,2.5,54.7
2547,comprehensive,mixed,8.6,49.1,0.9,55.4
2548,comprehensive,mixed,8.2,50.1,0.8,56.4
2549,comprehensive,mixed,9.7,49.8,1.3,52.8
2550,comprehensive,mixed,23.9,52.3,4.5,43.3
2551,comprehensive,mixed,12.6,49.6,1.2,48.3
2552,comprehensive,mixed,13.4,51.8,1,52.7
2553,comprehensive,mixed,12.9,50.5,1.6,47.6
2554,comprehensive,mixed,11.6,48.1,2.5,47.3
2555,comprehensive,mixed,7.9,50,1.3,51.2
2556,comprehensive,mixed,6.5,42.9,0.4,50
2557,comprehensive,mixed,23.4,38.7,0,38.2
2558,comprehensive,mixed,7.8,50.2,0.7,50
2559,comprehensive,mixed,4.9,44.2,2.4,54.7
2560,comprehensive,mixed,4.7,56.1,4.1,49.2
2561,comprehensive,mixed,5.8,51.3,0.7,53
2562,comprehensive,mixed,3,52.9,9.9,52.4
2563,comprehensive,mixed,4.8,49.7,0.9,52.8
2564,comprehensive,mixed,7.5,27.8,0.3,44.6
2565,comprehensive,mixed,22.5,49,1.3,39.9
2566,comprehensive,mixed,8.4,53.8,2.8,49
2567,comprehensive,mixed,2.9,50.5,1.9,54.6
2568,comprehensive,mixed,5,46.2,1.7,50.2
2569,comprehensive,mixed,8.3,51.5,0,48.5
2570,comprehensive,mixed,5.5,50.2,7.9,48.7
2571,comprehensive,mixed,11.4,50.1,0.4,48.4
2572,comprehensive,mixed,6.4,49.6,0.3,52.1
2573,comprehensive,mixed,17.5,49.8,0.8,41.8
2574,comprehensive,mixed,15.3,52.1,10.7,45.3
2575,selective,mixed,1.4,50,5.4,67.1
2576,comprehensive,mixed,2,49.8,0.5,56.8
2577,comprehensive,mixed,5,52.3,3.5,50.1
2578,comprehensive,mixed,23.7,50.6,8.8,47.9
2579,comprehensive,mixed,13.8,51.1,1.3,49.3
2580,comprehensive,mixed,10.3,52.6,1.3,46.6
2581,comprehensive,mixed,12.3,47.8,3.7,49.3
2582,comprehensive,mixed,18.8,51,1.4,45.8
2583,comprehensive,mixed,9.6,50.6,0,49.8
2584,comprehensive,mixed,6.7,49.1,0,48
2585,comprehensive,mixed,16.9,51.9,1.3,41.6
2586,comprehensive,mixed,8.1,52,2.9,51.5
2587,comprehensive,mixed,5.3,50.9,3.3,46.6
2588,comprehensive,mixed,5.6,51.3,2.9,55.4
2589,comprehensive,mixed,18.3,45.8,0.9,41.1
2590,comprehensive,mixed,11,51.5,0.5,52
2591,comprehensive,mixed,18.9,48.4,0.4,37.1
2592,comprehensive,mixed,5.1,52.6,1.3,48.1
2593,comprehensive,mixed,16.6,50.4,0.8,41.6
2594,comprehensive,mixed,23.5,52,16.6,43.9
2595,comprehensive,mixed,9.3,50.1,2.6,50.9
2596,comprehensive,mixed,2.2,49.6,3.5,60.6
2597,comprehensive,girls,14.4,100,14.2,46.1
2598,comprehensive,mixed,19.3,46.4,6.6,42.9
2599,comprehensive,mixed,6.7,50.7,6.4,53.1
2600,comprehensive,mixed,3.6,49.8,1.5,57.4
2601,comprehensive,mixed,4.6,49.3,3,50
2602,comprehensive,mixed,9.1,42.1,6.5,52.3
2603,comprehensive,mixed,7.5,52.7,1.7,54.3
2604,comprehensive,mixed,5.1,49,2.4,53
2605,comprehensive,mixed,7.6,51,3.6,50.9
2606,comprehensive,mixed,4,48.3,1.9,59.6
2607,selective,boys,2.4,7.3,9.9,63.3
2608,comprehensive,mixed,13.5,47.4,1,44.8
2609,comprehensive,mixed,9.5,44.2,0.8,49.6
2610,comprehensive,mixed,1.8,48.8,1.9,55.9
2611,comprehensive,mixed,16.7,43.4,1.8,41.3
2612,comprehensive,mixed,30,38.2,27.1,33.7
2613,selective,girls,2.1,97.6,9.7,70.7
2614,comprehensive,mixed,3.9,49.2,0.5,59.1
2615,comprehensive,mixed,12.7,46.8,0.2,44.4
2616,comprehensive,mixed,11.5,48.8,1.6,47
2617,selective,boys,1.1,0,3.2,66.8
2618,comprehensive,mixed,17.6,40.9,4.9,38.3
2619,comprehensive,mixed,6.1,50.3,4.8,50.3
2620,selective,mixed,0.5,46.6,5.7,75.9
2621,comprehensive,mixed,19.3,49.5,8.8,44.9
2622,comprehensive,mixed,7.6,51.1,2.5,52.6
2623,selective,girls,2.9,96.5,6.8,64
2624,comprehensive,mixed,9.2,46.4,15.7,49.1
2625,comprehensive,mixed,10.3,50.2,2.9,46.5
2626,selective,boys,2.3,15.4,10.7,71.3
2627,comprehensive,mixed,9.8,50,3.8,48.5
2628,selective,girls,1.7,100,1.8,69.6
2629,comprehensive,mixed,6.2,50.7,3,51.8
2630,comprehensive,mixed,3.4,46.7,0.6,50.5
2631,comprehensive,mixed,11.3,49.1,0.9,48.2
2632,comprehensive,mixed,6.7,55.7,2,50.4
2633,comprehensive,mixed,24.2,48.5,9.8,42.6
2634,comprehensive,mixed,5.2,50.4,3.8,54.7
2635,comprehensive,mixed,24.5,51.4,13.2,45.6
2636,comprehensive,mixed,13.6,45.5,13,41.3
2637,comprehensive,mixed,16.2,48.3,4.6,44.3
2638,comprehensive,mixed,3,48.4,12.4,59.3
2639,comprehensive,mixed,5.9,44.7,4.3,49.8
2640,comprehensive,girls,7.9,99.9,17.8,55.6
2641,comprehensive,boys,2.5,9.8,3.2,58.5
2642,comprehensive,mixed,7.9,52,10.3,59.8
2643,comprehensive,mixed,14.5,47.5,15.1,47.7
2644,comprehensive,mixed,7.4,46.1,17.9,53.4
2645,comprehensive,mixed,14.4,48.1,6.8,42.9
2646,comprehensive,mixed,4.2,46.8,10.2,53.2
2647,comprehensive,mixed,9,45.4,5.4,53.5
2648,comprehensive,mixed,26.1,48,16.1,42.6
2649,comprehensive,mixed,25.6,56.5,2,29.4
2650,comprehensive,mixed,15.1,29.1,7.2,23.3
2651,comprehensive,mixed,1.4,51.4,7.6,70.6
2652,comprehensive,mixed,14.4,60.4,2.2,43.5
2653,comprehensive,mixed,14.4,48,11.4,51.2
2654,comprehensive,mixed,14.2,49.3,17.7,45.4
2655,comprehensive,mixed,3.4,50.1,2.9,57.6
2656,comprehensive,mixed,9.2,49.1,8.1,52.7
2657,comprehensive,mixed,17.1,47.1,11.1,46.1
2658,comprehensive,mixed,7.8,50.5,8.2,52.3
2659,comprehensive,girls,1.9,91.2,6.7,63.5
2660,comprehensive,mixed,16.8,50.1,21,47.6
2661,comprehensive,mixed,11.7,50.8,8.1,51.1
2662,comprehensive,boys,2.7,0,8.5,59.3
2663,comprehensive,girls,5.1,100,13.5,62.3
2664,comprehensive,mixed,0.7,51.7,15,62.5
2665,comprehensive,mixed,4.9,53.6,10.9,54.6
2666,comprehensive,mixed,3.2,48.4,17.6,55.8
2667,comprehensive,mixed,9,45.2,5.8,50.1
2668,comprehensive,mixed,7.5,50.5,2.4,51.4
2669,comprehensive,mixed,6.7,47.2,4.5,53.4
2670,comprehensive,mixed,3.7,49.4,5,54.1
2671,comprehensive,mixed,10.4,48.5,19.4,47.3
2672,comprehensive,girls,6.4,99.6,15.1,59.8
2673,comprehensive,mixed,10.4,50.7,10.4,48.6
2674,comprehensive,mixed,18.2,48,10.3,48
2675,comprehensive,mixed,9.4,52.3,3.2,48.2
2676,comprehensive,mixed,7.6,50.8,5.8,53.4
2677,comprehensive,mixed,11.5,44.2,10.2,47.6
2678,comprehensive,mixed,10.3,37.9,25.8,50.6
2679,comprehensive,mixed,8.9,48.7,8.9,49.6
2680,comprehensive,mixed,18.4,42.1,21.2,43.2
2681,comprehensive,mixed,3.6,49.7,19.4,64
2682,comprehensive,girls,3.8,98,3.7,61
2683,comprehensive,mixed,8,51,4.4,52.1
2684,comprehensive,mixed,6.1,43.9,12.9,55.7
2685,comprehensive,boys,2.8,5.1,2.9,56.7
2686,comprehensive,mixed,3.4,51.3,14.9,56.2
2687,comprehensive,mixed,3,48.1,3.8,59.3
2688,comprehensive,girls,5.6,99.8,19.2,61.5
2689,comprehensive,mixed,1.7,52.6,5.6,63.3
2690,comprehensive,mixed,1,51.9,21.2,63.9
2691,comprehensive,mixed,2.7,45.5,11.4,55
2692,comprehensive,mixed,3.8,49.7,15.4,57.3
2693,comprehensive,mixed,11.5,51,25.5,49.2
2694,comprehensive,mixed,6.2,46,7.7,52.8
2695,comprehensive,mixed,11,47.7,26.8,50.5
2696,comprehensive,mixed,4.1,48.9,7.2,60.1
2697,comprehensive,mixed,17.5,48.7,4.8,46.3
2698,comprehensive,mixed,12,48.4,11.4,48.9
2699,comprehensive,mixed,4.8,46.6,4,59.1
2700,comprehensive,mixed,17.3,46,7.3,43.2
2701,comprehensive,mixed,4.7,50.6,6.6,57.7
2702,comprehensive,mixed,9.6,43.5,9.6,51.7
2703,comprehensive,mixed,12.9,50,7.3,44.3
2704,comprehensive,mixed,10.8,48.6,16.5,57.3
2705,comprehensive,mixed,4.3,49,1.6,53.1
2706,comprehensive,boys,4.6,5,13.9,57.2
2707,comprehensive,boys,3.4,0,30.1,66.6
2708,comprehensive,girls,3.3,100,52.2,64.2
2709,comprehensive,mixed,12.2,29.8,11.7,40.3
2710,comprehensive,mixed,14.6,48,47.3,46.1
2711,comprehensive,mixed,2.4,46.2,4.3,60.7
2712,comprehensive,mixed,12.4,50,0.8,44.7
2713,comprehensive,mixed,7.4,50.7,2.5,49.7
2714,comprehensive,mixed,10.8,46.8,3.5,46.8
2715,comprehensive,mixed,6.5,31.8,0.8,39
2716,comprehensive,mixed,15.6,54.7,2.4,42.8
2717,comprehensive,mixed,14.9,49.7,3.2,44.4
2718,comprehensive,mixed,14.7,46.4,1.5,41.5
2719,comprehensive,mixed,12.2,48.4,1.2,46.3
2720,comprehensive,mixed,21.4,44.4,1.9,45
2721,selective,boys,5.2,6.4,13.6,57.7
2722,selective,girls,4.3,90.4,14.8,61.9
2723,comprehensive,mixed,7.7,50.7,4.6,51
2724,selective,mixed,2.1,49.3,2.9,66.4
2725,comprehensive,mixed,6,50.1,0.8,55.9
2726,selective,mixed,3.5,53.7,5.5,67.6
2727,comprehensive,mixed,12.8,50.4,0,43.8
2728,selective,mixed,2.1,7.6,0.6,66.6
2729,comprehensive,mixed,23.7,40.1,2.8,47.1
2730,comprehensive,mixed,13.5,48.2,2.5,42.8
2731,comprehensive,mixed,14.8,41.1,0.2,46.7
2732,comprehensive,mixed,13.2,49.1,5.6,53
2733,comprehensive,mixed,6.7,51.5,3.2,44.9
2734,comprehensive,mixed,30.3,47.6,3.3,34.9
2735,comprehensive,mixed,11.9,50.1,16,43.2
2736,comprehensive,mixed,17.2,49.3,38.8,40.8
2737,comprehensive,mixed,23.5,49.6,2.1,45.7
2738,selective,girls,2.6,99.9,3.9,68
2739,selective,girls,1.8,98.8,1.2,66.4
2740,comprehensive,mixed,19.5,51.1,1.1,41.2
2741,selective,mixed,2.8,54.1,2.5,63.4
2742,selective,boys,2.6,0,5.1,66.8
2743,comprehensive,mixed,21.3,48.2,11.8,43.4
2744,comprehensive,mixed,17.9,52.8,11.2,44
2745,comprehensive,mixed,4.9,16.3,0.3,50.8
2746,comprehensive,mixed,24.3,57,5.1,40.5
2747,comprehensive,mixed,5.5,59.6,1.4,46.3
2748,comprehensive,mixed,15.2,48.8,4,45.7
2749,comprehensive,mixed,3.7,51.2,9.7,61.3
2750,comprehensive,mixed,17.5,46.1,4.7,42.6
2751,comprehensive,mixed,9.9,30.4,11,51.2
2752,comprehensive,mixed,24.3,50,12.5,45
2753,selective,mixed,5,51.3,2.2,65.5
2754,selective,mixed,3.6,52.4,1.8,64.4
2755,selective,mixed,2.4,55,5.9,64
2756,comprehensive,mixed,8.9,48.2,3,48.2
2757,comprehensive,mixed,11.8,44.4,17.9,49
2758,comprehensive,mixed,14.1,52.1,27.1,39.5
2759,comprehensive,mixed,6.4,45,2,51.2
2760,comprehensive,mixed,7,45.6,2.7,51.8
2761,comprehensive,mixed,26.3,45.7,4.1,34.5
2762,selective,mixed,5.4,52.8,7.2,59.3
2763,selective,boys,4.5,6.9,3.6,61.4
2764,selective,girls,4.3,97.5,5,64
2765,comprehensive,mixed,19.9,52.2,3.7,49.3
2766,comprehensive,mixed,15.7,48.8,5.3,45.1
2767,comprehensive,mixed,15.3,45.2,31.4,35.6
2768,comprehensive,mixed,12.6,46.8,5.6,49.4
2769,comprehensive,girls,9.6,100,7.3,51.6
2770,comprehensive,mixed,20.5,41,14.1,35
2771,comprehensive,mixed,5.2,49,0.6,57.9
2772,comprehensive,mixed,16.9,50.1,10.4,40.6
2773,comprehensive,mixed,9.5,50.2,0,50.4
2774,comprehensive,mixed,9.5,48.6,2,47
2775,comprehensive,mixed,9.7,42.6,0.6,50.5
2776,comprehensive,mixed,8.1,51.5,7.6,50.3
2777,comprehensive,mixed,6.9,50.1,0.5,52.6
2778,comprehensive,mixed,7.1,48.6,1.2,52.3
2779,comprehensive,mixed,12.9,48.6,8.9,48.2
2780,comprehensive,mixed,34.8,48.9,13.4,37.8
2781,comprehensive,mixed,13.7,48.5,6.5,52.4
2782,comprehensive,mixed,18.9,48.7,6.3,48
2783,comprehensive,mixed,12.7,51.6,2.6,53.2
2784,comprehensive,mixed,10.6,50.3,5.6,51.5
2785,comprehensive,mixed,7.6,51.7,4.6,55.1
2786,comprehensive,mixed,11.9,50.8,3,45.2
2787,comprehensive,mixed,11.1,50.4,2.7,49.1
2788,comprehensive,mixed,8.3,52.5,1.1,49.5
2789,comprehensive,mixed,4.9,49.3,0.9,54.8
2790,comprehensive,mixed,40.6,51.2,25.7,40.3
2791,comprehensive,mixed,10.5,49,4.6,52
2792,comprehensive,mixed,6.8,46.9,3.9,56.7
2793,comprehensive,mixed,28.4,51.8,11.8,40.7
2794,comprehensive,mixed,7.9,49.9,0.7,51.4
2795,comprehensive,mixed,8.2,46.2,3.1,47.8
2796,comprehensive,mixed,14.9,52.9,22.1,47.2
2797,comprehensive,mixed,18.8,46.5,12.2,43
2798,comprehensive,mixed,11.6,44.3,1.8,52.8
2799,comprehensive,mixed,6,46.8,0.5,45.2
2800,comprehensive,mixed,15.3,48.6,5.3,50.1
2801,comprehensive,mixed,12.7,53.3,4.1,49.8
2802,comprehensive,mixed,9.9,52.5,2.4,47.5
2803,comprehensive,mixed,9.6,49,3.2,47.6
2804,comprehensive,mixed,5.8,54,20.6,56.8
2805,comprehensive,mixed,4.8,48.4,2,48.2
2806,comprehensive,mixed,22.8,48.1,8.3,46.2
2807,comprehensive,mixed,24.6,52.4,7.8,45.1
2808,comprehensive,mixed,18.4,51.5,4,48.3
2809,comprehensive,mixed,7.3,49.6,0.8,55.5
2810,comprehensive,mixed,15,53.3,2.1,49.4
2811,comprehensive,mixed,24,45.5,19.3,41.1
2812,comprehensive,mixed,11,47.2,3.9,57
2813,comprehensive,mixed,13.1,47.3,2,45.4
2814,comprehensive,mixed,10.4,53.8,11.3,50.8
2815,comprehensive,mixed,10.1,49.9,5.7,49.4
2816,comprehensive,mixed,11.1,49.1,0.8,47
2817,comprehensive,mixed,5.6,48,1.5,51
2818,comprehensive,mixed,17,51,29.8,44.6
2819,comprehensive,mixed,5.3,49.8,4.1,53.7
2820,comprehensive,mixed,9.9,9.3,3,46.5
2821,comprehensive,mixed,12.3,47.1,12.2,43.3
2822,comprehensive,mixed,2,50,6.2,60.8
2823,comprehensive,mixed,8,49.3,1.3,52.1
2824,comprehensive,mixed,14.4,48.9,16.5,46.2
2825,comprehensive,mixed,2.3,48.4,6.4,59.3
2826,comprehensive,mixed,6.5,50.1,6.1,55.7
2827,comprehensive,mixed,7.7,52.8,4.8,50.1
2828,comprehensive,mixed,3,50.5,9.6,55.7
2829,comprehensive,mixed,6.7,58.2,3.4,50
2830,comprehensive,mixed,14.3,49,12.8,43.9
2831,comprehensive,mixed,12.6,27.2,4.1,36.4
2832,comprehensive,mixed,17.5,48.9,9.7,42.6
2833,comprehensive,mixed,6.6,48.6,2.3,51.5
2834,comprehensive,mixed,15.1,48.3,5,42.2
2835,comprehensive,mixed,5.6,16.6,2.3,45.2
2836,comprehensive,mixed,12.8,49.7,19.4,53.2
2837,comprehensive,girls,7.4,98.3,7.7,56
2838,comprehensive,mixed,4.7,48.1,1.1,57
2839,comprehensive,mixed,19.9,44.5,30.8,45.8
2840,comprehensive,mixed,19.3,46.1,7.5,49
2841,comprehensive,mixed,19.3,45.7,23.2,41.2
2842,comprehensive,mixed,7.8,50.5,1.3,50.4
2843,comprehensive,mixed,18.7,51.8,20.8,44.5
2844,comprehensive,mixed,19,48.4,0.9,41
2845,comprehensive,mixed,15.9,48.4,0.5,47.7
2846,comprehensive,mixed,9.4,49.3,0.9,52.6
2847,comprehensive,mixed,22.2,55.1,0.7,40.2
2848,comprehensive,mixed,11.2,50.4,2.2,42.9
2849,comprehensive,mixed,30.1,49.6,1.2,40.6
2850,comprehensive,mixed,10.1,49.6,0.7,52.1
2851,comprehensive,mixed,6.6,48.9,1.2,49.1
2852,comprehensive,mixed,8.2,50.2,0.6,45.4
2853,comprehensive,mixed,21.3,53.7,1.4,42.2
2854,comprehensive,mixed,5.1,52,1.8,54
2855,comprehensive,mixed,31,47.9,1,40.1
2856,comprehensive,mixed,4.4,48.6,4.9,55.6
2857,comprehensive,mixed,5.8,47.5,2.7,53.4
2858,comprehensive,mixed,4.8,51.3,0.7,55.9
2859,comprehensive,mixed,9.4,50.1,2.5,49.2
2860,comprehensive,mixed,15.8,55.1,22,47.9
2861,comprehensive,mixed,3.6,50.5,5.7,55.8
2862,comprehensive,mixed,8.6,52.3,9.7,45.8
2863,comprehensive,mixed,4.6,46.9,21.4,53.2
2864,comprehensive,mixed,5.9,50.7,6,53.7
2865,comprehensive,mixed,5.4,48,4.6,46
2866,comprehensive,mixed,14,48.1,32,45.9
2867,comprehensive,mixed,8.1,46.8,23.5,56.4
2868,comprehensive,mixed,13.6,51,9.5,44
2869,comprehensive,mixed,6.1,51.4,2.9,50.3
2870,comprehensive,mixed,5.2,51.7,3.1,50.4
2871,comprehensive,girls,7.8,100,9.3,55.4
2872,comprehensive,mixed,6,49.2,4.5,54.6
2873,comprehensive,mixed,4.8,44.9,4.2,48.9
2874,comprehensive,mixed,5.8,50.2,8.6,58.6
2875,comprehensive,mixed,7.7,52.9,12.6,48.3
2876,comprehensive,mixed,6.3,49.3,5.7,50.1
2877,comprehensive,mixed,5.3,51.1,0.7,52.6
2878,comprehensive,mixed,6.6,52.2,4.7,50.3
2879,comprehensive,mixed,4.1,47.2,3.5,51.2
2880,comprehensive,mixed,4.9,49,1.5,56.5
2881,comprehensive,mixed,10.4,53.3,5.3,43.1
2882,comprehensive,mixed,3.9,49.9,3.3,54
2883,comprehensive,mixed,4,49.2,3.1,49.9
2884,comprehensive,mixed,5.2,51.6,8.7,52.8
2885,comprehensive,mixed,19.6,49.4,12.7,45.8
2886,comprehensive,mixed,29.7,29.7,10.2,49.7
2887,comprehensive,mixed,18.3,52.6,48.4,48.6
2888,comprehensive,boys,5.2,0,4.9,49.8
2889,comprehensive,mixed,15.3,48.8,44.7,44
2890,comprehensive,mixed,4.7,24.4,9.4,51.5
2891,comprehensive,mixed,4.9,48.6,2.7,54.8
2892,comprehensive,mixed,5.7,46.5,3.8,53.6
2893,comprehensive,mixed,12.9,52.7,7.5,49.4
2894,comprehensive,mixed,5.9,56,4,49.5
2895,comprehensive,mixed,6.3,51,2.8,53.6
2896,comprehensive,mixed,9.2,52.6,9.8,51.6
2897,comprehensive,mixed,8.7,50.2,3.2,52.8
2898,comprehensive,mixed,26.3,47,11.1,48.1
2899,comprehensive,boys,3.3,0,2.4,46.2
2900,comprehensive,mixed,17.3,46.3,9.1,47.4
2901,comprehensive,mixed,3.6,45.8,6.3,58
2902,comprehensive,mixed,12.3,48.3,9.1,45.7
2903,comprehensive,mixed,8.4,51.2,3.3,51.3
2904,comprehensive,mixed,5.6,47.9,2.7,52.9
2905,comprehensive,mixed,17.1,48.7,3.5,49.1
2906,comprehensive,mixed,6.8,51.8,4.5,51.8
2907,comprehensive,mixed,9.1,51.6,2.5,55.5
2908,comprehensive,mixed,10,48.5,6.1,55
2909,comprehensive,mixed,4.8,50.7,1.8,53.9
2910,comprehensive,mixed,10,51.4,3.6,46.9
2911,comprehensive,mixed,10.8,46.8,6.8,46.6
2912,comprehensive,mixed,4.6,53.3,1,56.3
2913,comprehensive,mixed,6.2,49.8,1.7,51.4
2914,comprehensive,mixed,5.1,47.5,7.3,49.8
2915,comprehensive,mixed,17.4,51.4,9.2,40.7
2916,comprehensive,mixed,13,44.6,1.7,51.7
2917,comprehensive,mixed,3.9,52,6,58.5
2918,comprehensive,mixed,8.6,48.9,1.8,48.2
2919,comprehensive,mixed,17.7,51.6,7.5,41.4
2920,comprehensive,mixed,8,53.4,1.7,50.5
2921,comprehensive,mixed,10.4,51.8,1.5,48.8
2922,comprehensive,mixed,14.4,55.7,7.1,48.4
2923,comprehensive,mixed,11.1,45.6,5.8,47.2
2924,comprehensive,mixed,11.7,50.8,4.5,45.6
2925,comprehensive,mixed,18.8,47.8,0.9,42.6
2926,comprehensive,mixed,12.8,52.2,1.9,43.6
2927,comprehensive,mixed,9.4,49.5,2.5,49.2
2928,comprehensive,mixed,7.3,51.1,2.4,51.7
2929,comprehensive,mixed,15.6,50.1,11,44.2
2930,comprehensive,mixed,22.6,49.6,11.7,42.7
2931,comprehensive,mixed,8.4,50.5,3.5,51.1
2932,comprehensive,mixed,11.4,47.3,11.9,53.5
2933,comprehensive,mixed,5.1,50.5,0.9,58.9
2934,comprehensive,mixed,4.9,52.5,1.4,53
2935,comprehensive,mixed,24.9,48.6,3.5,48.3
2936,comprehensive,mixed,8.9,50.4,2.3,55.9
2937,comprehensive,mixed,13.7,49,6.7,44.7
2938,comprehensive,mixed,6.5,47.6,2.5,51
2939,comprehensive,mixed,4.2,49.1,2.7,55.7
2940,comprehensive,mixed,9.2,51.1,0.9,53.8
2941,comprehensive,mixed,9,48,8.3,44.8
2942,comprehensive,mixed,29.8,48.7,16.9,43.8
2943,comprehensive,mixed,4.4,51.2,5.1,51.1
2944,comprehensive,mixed,6.7,52.8,4.3,51.1
2945,comprehensive,mixed,11.1,49.4,7,45
2946,comprehensive,mixed,11.9,50.6,13.9,47.9
2947,comprehensive,mixed,9.2,50.1,13.7,53.7
2948,comprehensive,mixed,30.4,49.5,5.9,35.6
2949,comprehensive,mixed,18.9,48.3,7.1,46.2
2950,comprehensive,mixed,14.3,53.1,4.2,45.7
2951,comprehensive,mixed,13.6,52.8,1.2,45.2
2952,comprehensive,mixed,8.6,50.3,21.8,50.4
2953,comprehensive,mixed,4.9,51.4,13.7,56.5
2954,comprehensive,mixed,5.6,50.8,7.2,51.5
2955,comprehensive,mixed,14.9,53.1,2.9,40
2956,comprehensive,mixed,10.4,51.3,2.2,52.3
2957,comprehensive,mixed,20.8,50.1,22.6,44.2
2958,comprehensive,mixed,9.7,48.5,2,49.4
2959,comprehensive,mixed,11.3,48.3,2.9,44
2960,comprehensive,mixed,10.3,49.6,1,47.5
2961,comprehensive,mixed,7.3,41.8,2.2,51.7
2962,comprehensive,mixed,9.5,49.4,2.8,52.1
2963,comprehensive,mixed,5,50.3,2.4,54.1
2964,comprehensive,mixed,7.4,50.8,1.3,49.2
2965,comprehensive,mixed,17.8,47.3,23.2,44.7
2966,comprehensive,mixed,3.1,49.1,19.9,59.6
2967,comprehensive,mixed,12,50.7,6,49.6
2968,comprehensive,mixed,4.8,47.8,4,54.3
2969,comprehensive,mixed,8.9,52.8,5.2,49.8
2970,comprehensive,mixed,4.1,48.9,6.9,52.4
2971,comprehensive,mixed,6.1,54,11.3,50.1
2972,comprehensive,mixed,9.8,45.2,6.6,48
2973,comprehensive,mixed,4.7,46.4,8.8,54.3
2974,comprehensive,mixed,10.8,48.2,3.4,49.7
2975,comprehensive,mixed,11.7,51,17,50.9
2976,comprehensive,mixed,9.4,51.5,9.7,50
2977,comprehensive,mixed,8.4,48.7,5.3,49.3
2978,comprehensive,mixed,6.3,50.4,17.5,53.2
2979,comprehensive,mixed,3.1,49,8.5,56.6
2980,comprehensive,mixed,5.2,50.6,2.3,54.3
2981,comprehensive,boys,3.3,7.4,9,56.1
2982,comprehensive,mixed,3.9,48.5,6.2,65.3
2983,comprehensive,mixed,6.6,50,13.6,58.9
2984,comprehensive,mixed,4.2,48.2,8.6,57.8
2985,comprehensive,mixed,3.5,45.7,2.5,58.5
2986,comprehensive,mixed,4.9,46.3,2.9,56.7
2987,comprehensive,mixed,13.2,47.4,10.5,52.2
2988,comprehensive,mixed,18.9,51.1,15.3,45
2989,comprehensive,mixed,11.7,54,14.4,48.8
2990,comprehensive,mixed,9.4,51.4,11.2,52.3
2991,comprehensive,mixed,12.8,46.4,14.3,49
2992,comprehensive,mixed,8.3,47.5,7,48
2993,comprehensive,mixed,7.4,49.6,2.5,51.2
2994,comprehensive,mixed,6.2,51.1,4.7,51.4
2995,comprehensive,mixed,8.4,53.2,5.5,52.5
2996,comprehensive,mixed,5.8,47.2,1.1,53.6
2997,comprehensive,girls,3,100,11.8,61.3
2998,comprehensive,mixed,3.7,45.7,13.5,52
2999,comprehensive,mixed,13.8,47.8,13.6,44
3000,comprehensive,mixed,4.2,41.6,12.1,62.7
3001,comprehensive,mixed,2.9,54.1,10.9,59.8
3002,comprehensive,mixed,3.7,49.2,18.3,62.4
3003,comprehensive,mixed,7.7,43.6,31.4,57.3
3004,comprehensive,mixed,2,51.5,12.5,62.4
3005,comprehensive,mixed,4.4,50.3,20.2,60.3
3006,comprehensive,mixed,9.5,46.9,6.6,50.7
3007,comprehensive,mixed,3.7,53.3,3.2,57.2
3008,comprehensive,mixed,8.7,43.4,7.6,51.5
3009,comprehensive,mixed,19.8,47.8,18.6,48.3
3010,comprehensive,mixed,2.6,47.4,7.5,54.4
3011,comprehensive,mixed,6.6,51.2,3.3,49.9
3012,comprehensive,mixed,14.6,47,12.5,46.6
3013,comprehensive,mixed,4.2,48.8,4.1,60.4
3014,comprehensive,mixed,6.3,45,18.7,51
3015,comprehensive,mixed,7.1,50.7,17.2,55.5
3016,comprehensive,mixed,7.9,51.1,4.8,55.5
3017,comprehensive,mixed,9.9,50.2,1.7,53.7
3018,selective,mixed,1.4,48.1,2.8,70.8
3019,comprehensive,mixed,14,52.9,7.3,52.9
3020,comprehensive,mixed,5.8,49.7,7,54
3021,comprehensive,mixed,12.9,52.1,12.5,47.6
3022,comprehensive,mixed,9,53,2.4,52.6
3023,comprehensive,mixed,8.5,48,10.2,45.3
3024,comprehensive,mixed,17.4,49.6,22.4,50
3025,comprehensive,mixed,7.3,48.7,1.1,49.4
3026,comprehensive,mixed,15.3,50.2,14,53.5
3027,comprehensive,mixed,13.5,50.3,4.2,47.5
3028,comprehensive,mixed,12.4,42.5,17.1,43.1
3029,comprehensive,mixed,14.7,49.4,1.6,44.5
3030,comprehensive,mixed,6.9,48.1,1.9,52.9
3031,comprehensive,mixed,4.7,50.1,10,58.6
3032,comprehensive,mixed,5.1,49.1,4.8,58.6
3033,comprehensive,mixed,7.3,48.5,0.8,52.4
3034,selective,boys,0,12.1,2,72.5
3035,comprehensive,mixed,8,48,0.9,51
3036,selective,boys,0.8,0,12.4,71.3
3037,comprehensive,mixed,5.8,47.3,17,55.5
3038,comprehensive,mixed,15.5,51.7,7.4,47.5
